docid,oldauthor,author,authordate,inferreddate,latestcomp,datetype,startdate,enddate,imprint,imprintdate,contents,genres,subjects,geographics,locnum,oclc,place,recordid,instances,allcopiesofwork,copiesin25yrs,enumcron,volnum,title,parttitle,earlyedition,shorttitle
uc2.ark+=13960=t8sb4024x,"Sienkiewicz, Henryk","Sienkiewicz, Henryk",1846-1916.,1900,1900,s,1900,    ,"Boston;Little, Brown, and Company;1900.",1900,,UnknownGenre,"Jagellons, 1386-1572|Fiction|Poland|Fiction|History|Teutonic Knights|Crusades|History",,PZ3.S57K3,1879030.0,mau,7692094,1,3,3,v.001,1.0,The knights of the cross,,True,The knights of the cross
mdp.39015059389539,"Barber, Margaret Fairless","Barber, Margaret Fairless",1869-1901.,1901,1901,r,1902,1901,London;J. Murray;1902.,1902,pt. I. The seed -- pt. II. The flower -- pt. III. The fruit.,NotFiction,,,,594042.0,enk,115784,2,4,4,,,The gathering of Brother Hilarius / | $c: by Michael Fairless [pseud.].,,True,The gathering of Brother Hilarius
uc2.ark+=13960=t6zw1cd3v,"Hornung, E. W","Hornung, E. W. (Ernest William)",1866-1921.,1901,1901,s,1901,    ,London;Holden;1901?,1901,,,,,,13417023.0,enk,7662625,1,3,3,,,No hero,,True,No hero
uc2.ark+=13960=t4mk68r8n,"Mackail, J. W","Mackail, J. W. (John William)",1859-1945.,1901,1901,s,1901,    ,"London, New York, Bombay;Longmans, Green;1901.",1901,,,History of Biblical events|Bible. N.T|Legends,,BS2410.M32,4824038.0,enk,7684315,3,3,3,,,Biblia innocentium; part second,,True,Biblia innocentium; part second
coo.31924064975323,"Gerard, E. (Emily)","Gerard, E. (Emily)",1849-1905.,1901,1901,s,1901,    ,Leipzig;B. Tauchnitz;1901.,1901,Copyright ed.,NotFiction,,,,63963001.0,gw ,11665421,1,2,2,v.2,2.0,"The extermination of love, | a fragmentary study in erotics.",,True,"The extermination of love, a fragmentary study in erotics"
mdp.39015008993860,"Sir, Doyle, Arthur Conan","Doyle, Arthur Conan, Sir",1859-1930.,1902,1902,s,1902,    ,New York;D. Appleton and company;c1902,1902,v. 1. Micah Clarke.--v. 2. The white company.--v. 3. The great shadow and Uncle Bernac.--v. 4. The refugees.--v. 5. The exploits of brigadier Gerard.--v. 6. Rodney Stone.--v. 7. Tragedy of the Korosko and The green flag.--v. 8. Adventurs of Sherlock Holmes.--v. 9. The memoirs of Sherlock Holmes.--v. 10. A study in scarlet and the Sign of four.--v. 11. The hound of the Baskervilles.--v. 12. The Stark-Munro letters and Round the red lamp.--v. 13. A duel with an occational chorus.,Fiction|NotFiction,,,,44910053.0,nyu,874095,1,2,2,v.3,3.0,The works of A. Conan Doyle.,The great shadow and Uncle Bernac,True,The great shadow and Uncle Bernac
nyp.33433074923115,"Le Gallienne, Richard","Le Gallienne, Richard",1866-1947.,1902,1902,t,1905,1902,"New York;London;Harper & Brothers;1905, c1902.",1905,An old country house -- Our tree-top library -- The joy of gardens -- Perdita's lovers -- Perdita's simple cupboard -- Of a violet in an old book -- Perdita's Christmas.,Fiction,,,,11048898.0,nyu,7664816,2,4,4,,,An old country house / | $c: by Richard Le Gallienne ; illustrated by Elizabeth Shippen Green.,,True,An old country house
nyp.33433074928908,"Bennett, Arnold","Bennett, Arnold",1867-1931.,1902,1902,t,1915,1902,"New York;Doran;1915, [c1902].",1915,,Fiction|NotFiction,English fiction|Women|England|Fiction|City and town life|Staffordshire|Pottery industry,,,9877602.0,enk,8663864,1,10,8,,,Anna of the five towns : | a novel / | $c: by Arnold Bennett.,,True,Anna of the five towns : a novel
uc2.ark+=13960=t81j9qk9w,"Turgenev, Ivan Sergeevich","Turgenev, Ivan Sergi︠e︡evích",1818-1883.,1903,1883,m,1903,1904,New York;C. Scribner's sons;1903-04.,1903-1904,,UnknownGenre|NotFiction,,,PZ3.T844AH,259070.0,nyu,378388,1,6,6,v.13,13.0,The novels and stories of Iv??n Turg??nieff,"Phantoms, and other stories",True,"Phantoms, and other stories"
mdp.39015005083392,"Conrad, Joseph","Conrad, Joseph",1857-1924.,1903,1903,s,1903,    ,"New York;McClure, Phillips & co.;1903.",1903,,Fiction|NotFiction,,,,16754148.0,nyu,666923,2,6,5,,,Lord Jim; | a romance | $c: by Joseph Conrad...,,True,Lord Jim; a romance
pst.000057481807,"Jones, L[ewis] H[enry]","Jones, L[ewis] H[enry]",1844-,1903,1903,s,1903,    ,Boston;Ginn & company;1903.,1903,,NotFiction,Readers,,,81242973.0,xx ,11199711,1,3,3,v.3,3.0,The Jones 1st-5th readers / | $c: by L. H. Jones.,,True,The Jones 1st-5th readers
uc1.b3581514,"MacGrath, Harold","MacGrath, Harold",1871-1932.,1904,1904,s,1904,    ,Indianapolis;The Bobbs-Merrill company;1904,1904,,Fiction|NotFiction,,,PZ3.M178M,1595162.0,xx ,6678785,3,5,4,,,"The man on the box, | $c: by Harold MacGrath...the illustrations by Harrison Fisher.",,True,The man on the box
uc2.ark+=13960=t9m32nz7f,"Green, Anna Katharine","Green, Anna Katharine",1846-1935.,1905,1905,s,1905,    ,Indianapolis;The Bobbs-Merrill company;1905,1905,,Fiction,,,,276201.0,inu,404713,2,4,4,,,The millionaire baby,,True,The millionaire baby
uc1.b3331940,"Lucas, E. V. (Edward Verrall)","Lucas, E. V. (Edward Verrall)",1868-1938.,1906,1906,s,1906,    ,London;Wells-Gardner-Darton & co. ltd.;New York;F. A. Stokes Company;1906,1906,,Juvenile audience|NotFiction|Juvenile literature|Publishers' advertisements,"Children's stories, English",,PZ5.L9625F,1451525.0,enk,1021423,4,4,4,,,Forgotten tales of long ago / | $c: selected by E. V. Lucas ; with illustrations by F. D. Bedford.,,True,Forgotten tales of long ago
uc2.ark+=13960=t7tm79n46,"Kipling, Rudyard","Kipling, Rudyard",1865-1936.,1906,1906,t,1919,1906,"Garden City, N.Y.;Doubleday, Page;1919, c1906.",1919,,Fiction|NotFiction,"Short stories, English|Juvenile fiction",,,6657028.0,nyu,6131060,2,7,6,,,Puck of Pook's Hill,,True,Puck of Pook's Hill
uc2.ark+=13960=t6m043304,"Snaith, J. C","Snaith, J. C. (John Collis)",1876-1936.,1906,1906,s,1906,    ,Boston;H.B. Turner;1906.,1906,,,,,,17673621.0,mau,6541530,2,3,3,,,Henry Northcote,,True,Henry Northcote
uc1.31158013276653,"Mrs. McNaught, Rosamond (Livingstone)","McNaught, Rosamond (Livingstone), Mrs",,1906,1906,s,1906,    ,Philadelphia;The Penn publishing company;1911.,1911,,NotFiction,"Christmas|Recitations|Exercises, recitations, etc|Literary collections",,,3648464.0,pau,7690587,2,4,3,,,"Christmas selections, | for readings and recitations, | $c: compiled by Rosamond Livingstone McNaught.",,True,"Christmas selections, for readings and recitations"
loc.ark+=13960=t2k653521,"Gosse, Edmund","Gosse, Edmund",1849-1928.,1907,1907,s,1907,    ,New York;C. Scribner's sons;1907.,1907,,,"Gosse, Philip Henry|1810-1888",,PR4725.G7Z52 1907,4059832.0,nyu,392842,4,7,7,,,Father and son,,True,Father and son
uc2.ark+=13960=t7gq6v57j,"Benson, Arthur Christopher","Benson, Arthur Christopher",1862-1925.,1907,1907,s,1907,    ,New York and London;G. Putnam's Sons;1907.,1907,,Fiction|NotFiction,,,PZ3.B4419BPR4099.B5,845563.0,nyu,6632377,2,5,5,,,Beside still waters,,True,Beside still waters
coo.31924060446899,"Bagot, Richard","Bagot, Richard",1860-1921.,1907,1907,s,1907,    ,Leipzig;B. Tauchnitz;1907.,1907,Copyright ed.,NotFiction,,,,37209811.0,gw ,11665256,1,2,2,v.2,2.0,Temptation.,,True,Temptation
uc2.ark+=13960=t1cj8961x,"Davis, Charles Belmont","Davis, Charles Belmont",1866-1926.,1908,1908,s,1908,    ,New York;C. Scribner's son;1908.,1908,,,,,PZ3.D2912S,3221839.0,nyu,285810,3,3,3,,,The stage door,,True,The stage door
uc2.ark+=13960=t2697062m,"Klette, C. H. B","Klette, C. H. B. (Charles Herman Bruno)",,1908,1908,t,1909,1908,New York;Cochrane;1909 [c1908,1909,,,,,PZ3.K678L,6395570.0,nyu,7664488,2,2,2,,,The lost mine of the Mono;,,True,The lost mine of the Mono;
nyp.33433074865746,"James, Winifred Lewellin","James, Winifred Lewellin",,1910,1910,s,1910,    ,Boston;New York;Houghton Mifflin company;1910.,1910,,NotFiction,,,PZ3.J2376L,8141507.0,mau,633758,2,3,3,,,Letters to my son.,,True,Letters to my son
uc1.b4382838,"Henry, O","Henry, O",1862-1910.,1910,1910,s,1910,    ,"Garden City, N.Y.;Doubleday, Doran & Co. for Review of Reviews;c1910.",1910,"The world and the door.--The theory and the hound.--The hypotheses of failure.--Calloway's code.--A matter of mean elevation.--""Girl.""--Sociology in serge and straw.--The ransom of Red Chief.--The marry month of May.--A technical error.--Suite homes and their romance.--The whirligig of life.--A sacrifice hit.-- The roads we take.--A blackjack bargainer.--The song and the sergeant.--One dollar's worth.--A newspaper story.--Tommy's burglar.--A chaparral Christmas gift.--A little local color.--Geo",Fiction|UnknownGenre|NotFiction,,,,,nyu,6230258,1,13,12,,,Whirligigs / | $c: O. Henry [i.e. W. S. Porter].,,True,Whirligigs
uc1.b3581548,"Mitchell, John Ames","Mitchell, John Ames",1845-1918.,1910,1910,s,1910,    ,New York;Life Publishing Company;1910.,1910,,Fiction,,,PZ3.M694D,1171807.0,nyu,6678802,2,2,2,,,"Dr Thorne's idea. | Originally published as ""Gloria victis"" | $c: by John Ames Mitchell; illustrations by Balfour Ker.",,True,"Dr Thorne's idea. Originally published as ""Gloria victis"""
uc2.ark+=13960=t42r3qh0n,"Kieffer, Henry Martyn","Kieffer, Henry Martyn",1845-1930.,1910,1910,s,1910,    ,New York;Dodge publishing company;1910,1910,,,,,,5189929.0,nyu,7663591,2,2,2,,,The funny bone,,True,The funny bone
coo.31924022000370,"Atherton, Gertrude Franklin Horn","Atherton, Gertrude Franklin Horn",1857-1948.,1910,1910,s,1910,    ,Leipzig;B. Tauchnitz;1910.,1910,Copyright ed.,Fiction|NotFiction,,,,22945500.0,gw ,11406234,1,7,7,v.2,2.0,"Tower of ivory; | a novel, | $c: by Gertrude Atherton.",,True,Tower of ivory; a novel
mdp.39015031225173,"Bennett, Arnold","Bennett, Arnold",1867-1931.,1911,1911,s,1911,    ,New York;George H. Doran company;1911,1911,,Fiction,,,PZ3.B438Ma,933418.0,nyu,430453,2,3,3,,,"A man from the North, | $c: by Arnold Bennett ...",,True,A man from the North
nyp.33433076088826,"Kester, Vaughan","Kester, Vaughan",1869-1911.,1912,1911,s,1912,    ,Indianapolis;The Bobbs-Merrill Company;c1912,1912,,Fiction,,,PZ3.K489Ju,284961.0,inu,6678329,3,4,4,,,"The just and the unjust, | $c: by Vaughan Kester ... illustrations by M. Leone Bracker.",,True,The just and the unjust
nyp.33433076024490,"Luther, Mark Lee","Luther, Mark Lee",1872-1951.,1912,1912,s,1912,    ,New York;London;Harper & Brothers;1912.,1912,,Fiction,,,PZ3.L977Wo,7050899.0,nyu,7665242,2,2,2,,,"The woman of it, | $c: by Mark Lee Luther ...",,True,The woman of it
uc2.ark+=13960=t05x2cn2f,"Hutchinson, A. S. M","Hutchinson, A. S. M. (Arthur Stuart-Menteth)",1880-1971.,1912,1912,t,1922,1912,"Boston;Little, Brown;1922, c1912.",1922,,Fiction|NotFiction,,,,285991.0,mau,7695227,1,4,4,,,The happy warrior,,True,The happy warrior
loc.ark+=13960=t6640824t,"Smith, Francis Hopkinson","Smith, Francis Hopkinson",1838-1915.,1913,1913,s,1913,    ,"Garden City, N.Y.;Doubleday, Page;1913.",1913,,,"Literary landmarks|London|Thackeray, William Makepeace|England|London (England)|Description and travel|1811-1863",,PR5634.S5,387766.0,nyu,1187115,4,4,4,,,In Thackeray's London,,True,In Thackeray's London
mdp.39015004974807,Saki,Saki,1870-1916.,1914,1914,s,1914,    ,London;John Lane;New York;John Lane Company;1914.,1914,,Fiction,,,PZ3.M9274W,3592079.0,enk,672484,2,4,3,,,"When William came; | a story of London under the Hohenzollerns, | $c: by H. H. Munro (""Saki"").",,True,When William came; a story of London under the Hohenzollerns
mdp.39015063737681,"Austin, Mary Hunter","Austin, Mary Hunter",1868-1934.,1915,1915,s,1915,    ,Boston;New York;Houghton Mifflin company;1915.,1915,Rev. ed.,NotFiction,Drama|Indians of North America,,PS3501.U8A7 1915,2555711.0,mau,120016,3,3,3,,,"The arrow-maker, | a drama in three acts, | $c: by Mary Austin.",,True,"The arrow-maker, a drama in three acts"
uc2.ark+=13960=t9377f26f,"Doty, Madeleine Z","Doty, Madeleine Z. (Madeleine Zabriskie)",1877-1963.,1916,1916,s,1916,    ,New York;The Century co.;1916.,1916,,,Reformatories|United States|Prisons|Auburn Correctional Facility,,HV9466.D7,185749.0,nyu,1136031,2,2,2,,,Society's misfits,,True,Society's misfits
nyp.33433074812243,"Sir, Churchill, Winston","Churchill, Winston, Sir",1874-1965.,1917,1917,s,1917,    ,New York;The Macmillan company;1917.,1917,,Fiction|NotFiction,,,PZ3.C474D,271152.0,nyu,663980,3,4,4,,,"The dwelling-place of light, | $c: by Winston Churchill ...",,True,The dwelling-place of light
njp.32101054938426,,,,1917,1917,s,1917,    ,New York;P. F. Collier & son;c1917,1917,"1-2. Fielding, Henry. The history of Tom Jones. 3. Sterne, Laurence. A sentimental journey through France and Italy; Pride and prejudice, by Jane Austen. 4. Scott, Sir Walter, bart. Guy Mannering. 5-6. Thackerary, William M. Vanity fair. 7-8. Dickens, Charles. David Copperfield. 9. Eliot, George, pseud. The mill on the Floss. 10. American fiction: Edgar Allan Poe, Edward Everett Hale, Washington Irving, Francis Brent Harte. Nathaniel Hawthorne, Mark Twain. 11. James, Henry. The portrait of a la",NotFiction,,,,2298652.0,nyu,7688604,2,2,2,v. 20,20.0,"The Harvard classics shelf of fiction, | $c: selected by Charles W. Eliot ed. wi h notes and introductions by William Allan Neilson.",,True,The Harvard classics shelf of fiction
nyp.33433076038839,"Bower, B. M","Bower, B. M, Mrs",1874-1940.,1917,1917,s,1917,    ,"Boston;Little, Brown;1917.",1917,,Fiction,,,,1721537.0,mau,8660162,1,2,2,,,"Starr, of the desert / | $c: by B.M. Bower ; with frontispiece by Monte Crews.",,True,"Starr, of the desert"
mdp.39015047544880,"Cather, Willa","Cather, Willa",1873-1947.,1918,1918,s,1918,    ,Boston;New York;Houghton Mifflin company;1918,1918,,Domestic fiction|Western stories|NotFiction|Novel|Bibliographies|Fiction|UnknownGenre,Women pioneers|Married women|Farm life|Farmers' spouses|Fiction|Czech Americans|Women immigrants|Fiction|Frontier and pioneer life|Social life and customs|Friendship,,PZ3.C2858M,713322.0,mau,623893,2,14,6,,,My Ántonia / | $c: by Willa Sibert Cather ; with illustrations by W.T. Benda.,,True,My Ántonia
mdp.39015027190902,"Blasco Ibáñez, Vicente","Blasco Ibáñez, Vicente",1867-1928.,1918,1918,s,1918,    ,New York;E. P. Dutton & company;1918.,1918,,Fiction|UnknownGenre,"World War, 1914-1918|Fiction",,PZ3.B6125Fo,346175.0,nyu,1050075,4,8,8,,,The four horsemen of the Apocalypse. | (Los cuatro jinetes del Apocalipsis) | $c: from the Spanish of Vincente Blasco Ibáñez; authorized translation by Charlotte Brewster Jordan.,,True,The four horsemen of the Apocalypse. (Los cuatro jinetes del Apocalipsis)
nyp.33433007668738,"Murrill, William A","Murrill, William A",1869-1957.,1918,1918,s,1918,    ,New York city;W. A. Murrill;1918.,1918,,Juvenile audience|NotFiction,Natural history|Juvenile literature,,QH48.M87,412021.0,nyu,1490134,2,2,2,,,"Billy, | the boy naturalist;",,True,"Billy, the boy naturalist;"
mdp.39015063950037,"Rinehart, Mary Roberts","Rinehart, Mary Roberts",1876-1958.,1919,1919,s,1919,    ,New York;The Review of reviews co.;c1919,1919,,Fiction,"Authors, American|Maine",,,3083069.0,nyu,207272,1,3,3,,,Dangerous days / | $c: Mary Roberts Rinehart.,,True,Dangerous days
mdp.39015000610488,"Woolf, Virginia","Woolf, Virginia",1882-1941.,1919,1919,s,1919,    ,London;Duckworth;1919.,1919,,Fiction|UnknownGenre|NotFiction,,,PZ3W884 Ni2,598428.0,enk,1025984,1,7,2,,,Night and day.,,True,Night and day
mdp.39015018609274,"Maharani of Cooch Behar, Sunity Devee","Maharani of Cooch Behar, Sunity Devee",b. 1864.,1919,1919,s,1919,    ,Calcutta;Thacker;Spink;1919.,1919,,UnknownGenre,Hindu mythology,,,28344338.0,ii ,1923029,2,2,2,,,Nine ideal Indian women.,,True,Nine ideal Indian women
uc2.ark+=13960=t1pg1ht1x,"Kauffman, Reginald Wright","Kauffman, Reginald Wright",1877-1959.,1919,1919,s,1919,    ,New York;The Macaulay company;1919.,1919,,,,,PZ3.K162Az,5321833.0,nyu,7663498,2,2,2,,,The azure rose ;,,True,The azure rose ;
uc2.ark+=13960=t4kk9mx8v,"Oppenheim, E. Phillips","Oppenheim, E. Phillips (Edward Phillips)",1866-1946.,1920,1920,s,1920,    ,"Boston;Little, Brown, & company;1920.",1920,,Fiction,,,PZ3.O62Gri,1196356.0,mau,321982,2,4,3,,,The great impersonation,,True,The great impersonation
nyp.33433082302617,"Fitzhugh, Percy Keese","Fitzhugh, Percy Keese",1876-1950.,1920,1920,s,1920,    ,New York;Grosset & Dunlap;c1920.,1920,,UnknownGenre,,,PZ7.F577Rosf,3958692.0,nyu,7431673,2,2,2,,,Roy Blakeley's silver fox patrol / | $c: by Percy Keese Fitzhugh ; illustrated by Howard L. Hastings.,,True,Roy Blakeley's silver fox patrol
nyp.33433074861802,"Cabell, James Branch","Cabell, James Branch",1879-1958.,1921,1921,s,1921,    ,New York;R. M. McBride;1921.,1921,,Fiction|NotFiction,,,PZ3.C107Fi,8595168.0,nyu,622274,2,4,4,,,Figures of earth; | a comedy of appearances / | $c: by James Branch Cabell.,,True,Figures of earth; a comedy of appearances
mdp.39015030368404,"France, Anatole","France, Anatole",1844-1924.,1921,1921,s,1921,    ,London;John Lane;New York;John Lane company;1921.,1921,,Fiction|UnknownGenre,,,,9099520.0,enk,1795740,1,4,4,,,"Monsieur Bergeret in Paris, | $c: by Anatole France; a translation by B. Drillien.",,True,Monsieur Bergeret in Paris
uc1.b3548232,"Dawson, Emma Frances","Dawson, Emma Frances",1851-1926.,1921,1921,s,1921,    ,San Francisco;The Book club of California;1921.,1921,,NotFiction,,,PS3507.A84G7,3335059.0,cau,6672583,2,2,2,,,"A gracious visitation, | $c: written by Emma Frances Dawson, with an appreciation by Ambrose Bierce.",,True,A gracious visitation
uc2.ark+=13960=t0ks6kn95,"Corcoran, Brewer","Corcoran, Brewer",b. 1877.,1921,1921,s,1921,    ,Boston;The Page Company;1921.,1921,,,,,PZ3.C8112Pr,11323762.0,mau,7655089,2,2,2,,,The Princess Naida,,True,The Princess Naida
uc1.l0072688435,"Freeman, Lewis R. (Lewis Ransome)","Freeman, Lewis R. (Lewis Ransome)",b. 1878.,1921,1921,s,1921,    ,"New York;Dodd, Mead;1921.",1921,,Fiction,Fiction,,,9268632.0,nyu,11719457,1,3,3,,,Hell's hatches / | $c: By Lewis R. Freeman.,,True,Hell's hatches
uc1.32106006030628,"Hudson, W. H","Hudson, W. H. (William Henry)",1841-1922.,1922,1922,s,1922,    ,"London, J.M. Dent;New York;E.P. Dutton;1922-1923",1922-1923,,NotFiction,"1841-1922|(William Henry)|Hudson, W. H",,,39865009.0,   ,7112163,2,9,5,v.13,13.0,Collected works,Green mansions,True,Green mansions
nyp.33433074807904,"Ferber, Edna","Ferber, Edna",1887-1968.,1922,1922,s,1922,    ,"Garden City, New York;Doubleday, Page & Company;1922.",1922,The afternoon of a faun.--Old man Minick.--Gigolo.--Not a day over twenty-one.--Home girl.--Ain't nature wonderful.--The sudden sixties.--If I should ever travel!,Fiction,,,PS3511.E66G52 1922,2065017.0,nyu,8659542,1,5,5,,,"Gigolo, | $c: by Edna Ferber.",,True,Gigolo
uc1.b4020417,,,,1923,1923,s,1923,    ,London|The Casanova Society|1923-,1923,,NotFiction,Arabian nights,,,1336787.0,xx ,1229833,2,2,2,v.2,2.0,The book of the thousand nights and one night : | rendered  from the literal and complete version of Dr. J. C. Mardrus and collated with other sources / | $c: by E. Powys Mathers ; private print for subscribers.,,True,The book of the thousand nights and one night : rendered  from the literal and complete version of Dr. J. C. Mardrus and collated with other sources
uc1.$b300839,"Hecht, Ben","Hecht, Ben",1894-1964.,1923,1923,s,1923,    ,New York|Boni and Liveright|c1923.,1923,,Fiction,,,PZ3.H355F1,621455.0,nyu,6534003,1,2,2,,,The Florentine dagger : | a novel for amateur detectives / | $c: by Ben Hecht.,,True,The Florentine dagger : a novel for amateur detectives
uc1.$b242632,"Mansfield, Katherine","Mansfield, Katherine",1888-1923.,1924,1923,s,1924,    ,London|Constable|1924.,1924,"The tiredness of Rosabel -- How Pearl Button was kidnapped -- The journey to Bruges -- A truthful adventure -- New dresses -- The woman at the store -- Ole Underwood -- The little girl -- Millie -- Pension Séguin -- Violet -- Bains Turcs -- Something childish but very natural -- An indiscreet journey -- Spring pictures -- Late at night -- Two tuppenny ones, please -- The black cap -- A suburban fairy tale -- Carnation -- See-saw -- The flower -- The wrong house -- Sixpence -- Poison.",Bibliographies|Fiction,Social life and customs|Fiction,New Zealand,PR9639.3.M258S6 1924,10799496.0,enk,1025551,2,4,3,,,Something childish and other stories / | $c: by Katherine Mansfield.,,True,Something childish and other stories
uc1.$b161227,"Pérez de Ayala, Ramón","Pérez de Ayala, Ramón",1880-1962.,1924,1924,s,1924,    ,New York|E. P. Dutton|c1924,1924,,NotFiction,,,PZ3.P4153Fo,3969304.0,nyu,1053234,2,2,2,,,The fox's paw,,True,The fox's paw
yul.12249800_002_00,"Proust, Marcel","Proust, Marcel",1871-1922.,1924,1922,s,1924,    ,London|Chatto & Windus|1924.,1924,,Autobiographical fiction|NotFiction|Psychological fiction|Stream of consciousness fiction|Fiction|UnknownGenre|Bildungsromans,Social life and customs|France|Villages|Fiction|19th century,France,PQ2631.R63A53 1924,915042951.0,enk,100775603,1,12,6,Online book (v. 2),2.0,"Within a budding grove | $c: by Marcel Proust, translated by C. K. Scott Moncrieff.",,True,Within a budding grove
mdp.39015004288455,"Cather, Willa","Cather, Willa",1873-1947.,1925,1925,s,1925,    ,New York|A. A. Knopf|1925.,1925,,Fiction|NotFiction,Middle-aged men|Teacher-student relationships|Fiction|Fiction|College teachers|Midlife crisis|Social life and customs,,PS3505.A87P7 1925,755959.0,nyu,283241,3,7,6,,,"The professor's house, | $c: by Willa Cather.",,True,The professor's house
mdp.39015031297305,"Morley, Christopher","Morley, Christopher",1890-1957.,1925,1925,s,1925,    ,"Garden City, New York|Doubleday, Page & Company|1925.",1925,,Fiction,,,PZ3.M8265Th,290041.0,nyu,670942,3,3,3,,,Thunder on the left / | $c: by Christopher Morley.,,True,Thunder on the left
uc1.$b244973,"Stern, G. B (Gladys Bronwyn)","Stern, G. B. (Gladys Bronwyn)",1890-1973.,1925,1925,s,1925,    ,New York|A. A. Knopf|1925.,1925,,NotFiction,,,PZ3.S8386Th,1469394.0,nyu,1194592,2,2,2,,,"Thunderstorm,",,True,Thunderstorm
mdp.39076006872738,"Zola, Émile","Zola, Émile",1840-1902.,1925,1902, ,1925,    ,New York|Boni and Liveright|1924.,1924,,UnknownGenre,,,,426420.0,   ,9917878,1,4,4,v.4,4.0,[Works],,True,[Works]
mdp.39015031304374,"Swinnerton, Frank","Swinnerton, Frank",1884-1982.,1926,1926,s,1926,    ,New York|Doran|c1926,1926,,NotFiction,,,PR6037.W85S84,3698377.0,nyu,1186829,3,3,3,,,Summer storm / | $c: by Frank Swinnerton.,,True,Summer storm
mdp.39015059404106,"Ervine, St. John G. (St. John Greer)","Ervine, St. John G. (St. John Greer)",1883-1971.,1927,1927,s,1927,    ,New York|The Macmillan company|1927.,1927,,Fiction,,,,1006576.0,nyu,118778,2,2,2,,,"The wayward man, | $c: by St. John G. Ervine.",,True,The wayward man
uc1.$b322901,"Aiken, Conrad","Aiken, Conrad",1889-1973.,1927,1927,s,1927,    ,New York|C. Scribner|1927.,1927,,Fiction|NotFiction,,,,302704.0,nyu,8010123,1,3,3,,,Blue voyage / | $c: by Conrad Aiken.,,True,Blue voyage
mdp.39015003929760,"Gibbs, Philip","Gibbs, Philip",1877-1962.,1928,1928,s,1928,    ,"London|Hutchinson & co., ltd.|1928",1928,,Fiction|NotFiction,,,,3985231.0,enk,390683,1,2,2,,,"The age of reason, | a novel, | $c: by Philip Gibbs.",,True,"The age of reason, a novel"
mdp.39015026997018,"Browne, Charles Robert","Browne, Charles Robert",,1929,1929,s,1929,    ,"London|Toronto|J. M. Dent & sons, ltd.|1929",1929,,UnknownGenre,Maori (New Zealand people),,,483832.0,enk,1873334,2,2,2,,,"Maori witchery; | native life in New Zealand, | $c: by C.R. Browne ...",,True,Maori witchery; native life in New Zealand
uc1.$b242800,"Kaye-Smith, Sheila","Kaye-Smith, Sheila",1887-1956.,1930,1930,s,1930,    ,"London|Cassell and company, ltd.|1930",1930,,Fiction|NotFiction,,,PZ3.K184Sh,1298188.0,xx ,6497696,1,3,3,,,"Shepherds in sackcloth, | $c: by Sheila Kaye-Smith.",,True,Shepherds in sackcloth
mdp.39015008170220,"Schnitzler, Arthur","Schnitzler, Arthur",1862-1931.,1931,1931,s,1931,    ,New York|Simon and Schuster|1931.,1931,"Introduction, by O. P. Schinnerer.--Daybreak, translated from the German of Spiel im morgengrauen by W. A. Drake.--Fräulein Else, translated from the German by R. A. Simon.--Rhapsody, translated from the German of Traumnovelle by O. P. Schinnerer.--Beatrice translated fom the German of Frau Beate by Agnes Jacques.--""None but the brave"", translated from the German of Leutnant Gustl by R. I. Simon.",NotFiction,,,PZ3.S3598ViPT2638.N5,476000.0,nyu,6149053,2,2,2,,,"Viennese novelettes, | $c: by Arthur Schnitzler, with illustrations by Kurt Wiese.",,True,Viennese novelettes
uc1.$b245130,"Tarkington, Booth","Tarkington, Booth",1869-1946.,1932,1932,s,1932,    ,"Garden City, N.Y.|Doubleday, Doran and company, inc.|1932.",1932,[1st ed.].,NotFiction,,,PZ3.T175Mar,275617.0,nyu,1186903,3,3,3,,,"Mary's Neck, | $c: by Booth Tarkington; frontispiece by Wallace Morgan.",,True,Mary's Neck
mdp.39015051143454,"Buchan, John","Buchan, John",1875-1940.,1934,1934,s,1934,    ,Boston|New York|Houghton Mifflin company|1934.,1934,,Fiction,,,PZ3.B851Fr,1617922.0,mau,585853,3,4,4,,,"The Free fishers, | $c: by John Buchan.",,True,The Free fishers
uc1.32106006749938,"Bunin, Ivan Alekseevich","Bunin, Ivan Alekseevich",1870-1953.,1935,1935,s,1935,    ,New York|A.A. Knopf|1935.,1935,,NotFiction,,,,287234.0,nyu,406086,2,2,2,,,The Elaghin affair and other stories | $c: [by] Ivan Bunin; selected and translated from the original Russian by Bernard Guilbert Guerney.,,True,The Elaghin affair and other stories
uc1.$b87138,"Coffin, Robert P. Tristram (Robert Peter Tristram)","Coffin, Robert P. Tristram (Robert Peter Tristram)",1892-1955.,1935,1935,d,1935,    ,New York|The Macmillan Company|1935.,1935,,Fiction,,,PZ3.C6541Re,1571638.0,nyu,665409,2,2,2,,,"Red sky in the morning, | $c: by Robert P. Tristram Coffin.",,True,Red sky in the morning
uc1.b3625004,"Sandoz, Mari","Sandoz, Mari",1896-1966.,1935,1935,s,1935,    ,"Boston|Little, Brown, and company|1935.",1935,,NotFiction,"Sandoz, Jules Ami|Frontier and pioneer life|Nebraska|1857?-1928",,F666.S34,1994962.0,mau,1265811,2,4,2,,,"Old Jules, | $c: by Mari Sandoz.",,True,Old Jules
